district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent
thrissur,Meloor,₹34.75 Lac,3475000,"58,806 sqft",58806,,59.0926096,135,25740.74074
thrissur,Wadakkanchery,₹64 Lac,6400000,"3,375 sqft",3375,,1896.296296,7.747933884,826026.6667
thrissur,Perumpilavu,₹67.5 Lac,6750000,"10,890 sqft",10890,,619.8347107,25,270000
thrissur,Cherpu,₹42 Lac,4200000,"4,356 sqft",4356,,964.1873278,10,420000
thrissur,Koratty,₹95 Lac,9500000,"12,196 sqft",12196,,778.943916,27.99816345,339307.9698
thrissur,Amballur,₹3 Lac,300000,"4,356 sqft",4356,,68.87052342,10,30000
thrissur,Koratty,₹67.5 Lac,6750000,"6,534 sqft",6534,,1033.057851,15,450000
thrissur,Guruvayoor,₹3.9 Cr,39000000,"28,314 sqft",28314,,1377.410468,65,600000
thrissur,Koorkenchery,₹6 Cr,60000000,"21,780 sqft",21780,,2754.820937,50,1200000
thrissur,Alur,₹35 Lac,3500000,"4,356 sqft",4356,,803.4894399,10,350000
thrissur,Kuttanellur,₹9.5 Cr,95000000,"20,691 sqft",20691,,4591.368228,47.5,2000000
thrissur,Chittanda,₹65 Lac,6500000,"30,492 sqft",30492,,213.1706677,70,92857.14286
thrissur,Mannuthy,₹5 Lac,500000,"6,534 sqft",6534,,76.5228038,15,33333.33333
thrissur,Peringottukara,₹35 Lac,3500000,"6,098 sqft",6098,,573.958675,13.99908173,250016.3988
thrissur,Pudukad,₹1.35 Cr,13500000,"12,196 sqft",12196,,1106.920302,27.99816345,482174.4834
thrissur,Puthur,₹20 Lac,2000000,"4,356 sqft",4356,,459.1368228,10,200000
thrissur,Kolazhy,₹42 Lac,4200000,"3,049 sqft",3049,,1377.50082,6.999540863,600039.3572
thrissur,Thandilam,₹85 Lac,8500000,1 sqft,1,,8500000,0.002295684,3702600000
thrissur,Peechi,₹1 Cr,10000000,"87,120 sqft",87120,,114.7842057,200,50000
thrissur,Thiruvilwamala,₹25 Lac,2500000,"4,356 sqft",4356,,573.9210285,10,250000
thrissur,Manithara,₹1.5 Cr,15000000,"13,068 sqft",13068,,1147.842057,30,500000
thrissur,Nattika,₹4 Cr,40000000,"87,120 sqft",87120,,459.1368228,200,200000
thrissur,Marathakkara,₹22 Lac,2200000,"2,178 sqft",2178,,1010.10101,5,440000
thrissur,Chalakudy,₹2.1 Cr,21000000,"44,431 sqft",44431,,472.6429745,101.9995409,205883.2797
thrissur,Mulagunnathukavu,₹56 Lac,5600000,"11,325 sqft",11325,,494.4812362,25.99862259,215396.0265
thrissur,Kodungallur,₹3 Cr,30000000,"6,534 sqft",6534,,4591.368228,15,2000000
thrissur,Vylathur,₹1.34 Cr,13400000,"16,639 sqft",16639,,805.3368592,38.19788797,350804.7359
thrissur,Vellangallur,₹1.07 Cr,10700000,"18,621 sqft",18621,,574.6200526,42.74793388,250304.4949
thrissur,Velur,₹20 Lac,2000000,"8,712 sqft",8712,,229.5684114,20,100000
thrissur,Puthur,₹15 Lac,1500000,"2,700 sqft",2700,,555.5555556,6.198347107,242000
thrissur,Malapallipuram,₹35 Lac,3500000,"4,791 sqft",4791,,730.5364225,10.99862259,318221.6656
thrissur,Peringavu,₹77 Lac,7700000,"3,052 sqft",3052,,2522.93578,7.006427916,1098990.826
thrissur,Vellangallur,₹15 Lac,1500000,6 sqft,6,,250000,0.013774105,108900000
thrissur,Thriprayar,₹6 Lac,600000,"3,397 sqft",3397,,176.6264351,7.798438935,76938.47513
thrissur,Pananchery,₹18 Lac,1800000,"5,758 sqft",5758,,312.6085446,13.21854913,136172.282
thrissur,Vadookara,₹95.7 Lac,9570000,"4,168 sqft",4168,,2296.065259,9.568411387,1000166.027
thrissur,Manakkody,₹42 Lac,4200000,"6,098 sqft",6098,,688.75041,13.99908173,300019.6786
thrissur,Ollur Industrial Estate,₹55 Lac,5500000,"18,295 sqft",18295,,300.628587,41.99954086,130953.8125
thrissur,Peramangalam,₹2.21 Cr,22100000,"7,405 sqft",7405,,2984.469953,16.99954086,1300035.111
thrissur,Olari,₹77.1 Lac,7710000,"5,597 sqft",5597,,1377.523673,12.84894399,600049.3121
thrissur,Chitilappilly,₹46 Lac,4600000,"3,484 sqft",3484,,1320.32147,7.998163453,575132.0321
thrissur,Venginissery,₹45.5 Lac,4550000,"2,831 sqft",2831,,1607.205934,6.499081726,700098.905
thrissur,near temple on kuttanellur ollur road,₹1.92 Cr,19200000,"10,454 sqft",10454,,1836.617563,23.99908173,800030.6103
thrissur,Choolissery,₹16.35 Lac,1635000,"2,548 sqft",2548,,641.6797488,5.849403122,279515.6986
thrissur,Kuriachira,₹1.42 Cr,14200000,"3,825 sqft",3825,,3712.418301,8.780991736,1617129.412
thrissur,Thalore,₹30 Lac,3000000,"3,920 sqft",3920,,765.3061224,8.999081726,333367.3469
thrissur,Athirappilly,₹5 Lac,500000,"53,796 sqft",53796,,9.294371329,123.4986226,4048.628151
thrissur,Thanikkudam,₹87.5 Lac,8750000,"10,890 sqft",10890,,803.4894399,25,350000
thrissur,kachery,₹11 Lac,1100000,"1,30,680 sqft",130680,,8.417508418,300,3666.666667
thrissur,Kodungallur,₹2.8 Cr,28000000,"17,424 sqft",17424,,1606.97888,40,700000
thrissur,Thiruvilwamala,₹26.25 Lac,2625000,"4,573 sqft",4573,,574.0214301,10.49816345,250043.735
thrissur,Punkunnam,₹60 Lac,6000000,"1,960 sqft",1960,,3061.22449,4.499540863,1333469.388
thrissur,Mapranam,₹68 Lac,6800000,"9,147 sqft",9147,,743.4131409,20.99862259,323830.7642
thrissur,Cherayi,₹1.32 Cr,13200000,"57,499 sqft",57499,,229.5692099,131.9995409,100000.3478
thrissur,Vellattanjur,₹48 Lac,4800000,"6,969 sqft",6969,,688.7645286,15.99862259,300025.8287
thrissur,Mullur,₹90 Lac,9000000,"7,840 sqft",7840,,1147.959184,17.99816345,500051.0204
thrissur,Kariyannoor,₹1.07 Cr,10700000,"46,609 sqft",46609,,229.5693965,106.9995409,100000.4291
thrissur,Mukundapuram,₹4.77 Cr,47700000,"1,30,680 sqft",130680,,365.0137741,300,159000
thrissur,Mulagunnathukavu,₹85 Lac,8500000,"6,098 sqft",6098,,1393.899639,13.99908173,607182.6828
thrissur,Ayyanthole,₹30 Lac,3000000,"2,178 sqft",2178,,1377.410468,5,600000
thrissur,Potta,₹66 Lac,6600000,"7,187 sqft",7187,,918.324753,16.49908173,400022.2624
thrissur,Pazhayannur,₹3.75 Cr,37500000,"1,08,900 sqft",108900,,344.3526171,250,150000
thrissur,Chowalloorpadi,₹70 Lac,7000000,"15,246 sqft",15246,,459.1368228,35,200000
thrissur,Thaikkattussery,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
thrissur,Kuttumukku,₹73 Lac,7300000,"4,356 sqft",4356,,1675.849403,10,730000
thrissur,Thiruvilwamala,₹1.3 Cr,13000000,"87,120 sqft",87120,,149.2194674,200,65000
thrissur,Kuriachira,₹1.42 Cr,14200000,"3,800 sqft",3800,,3736.842105,8.723599633,1627768.421
thrissur,Thalikulam,₹39 Lac,3900000,"2,722 sqft",2722,,1432.770022,6.248852158,624114.6216
thrissur,Elanad,₹25 Lac,2500000,"13,068 sqft",13068,,191.3070095,30,83333.33333
thrissur,Chalakudy,₹21 Lac,2100000,"3,049 sqft",3049,,688.75041,6.999540863,300019.6786
thrissur,Perambra,₹45 Lac,4500000,"6,534 sqft",6534,,688.7052342,15,300000
thrissur,Kunnamkulam,₹3.53 Cr,35300000,"5,118 sqft",5118,,6897.225479,11.74931129,3004431.419
thrissur,Vadanappally,₹57.5 Lac,5750000,"10,018 sqft",10018,,573.9668597,22.99816345,250019.9641
thrissur,Perumpilavu,₹5.5 Cr,55000000,"2,39,580 sqft",239580,,229.5684114,550,100000
thrissur,Peruvallur,₹20.7 Lac,2070000,"5,009 sqft",5009,,413.2561389,11.49908173,180014.3741
thrissur,Mullurkara,₹1.98 Cr,19800000,"7,187 sqft",7187,,2754.974259,16.49908173,1200066.787
thrissur,Kuriachira,₹98 Lac,9800000,"3,267 sqft",3267,,2999.693909,7.5,1306666.667
thrissur,Harinagar,₹30 Lac,3000000,"1,742 sqft",1742,,1722.158439,3.999081726,750172.2158
thrissur,Mannuthy,₹13.68 Cr,136800000,"1,98,633 sqft",198633,,688.7073145,455.9986226,300000.9062
thrissur,Chalakudy,₹43.75 Lac,4375000,"5,445 sqft",5445,,803.4894399,12.5,350000
thrissur,Kodungallur,₹3.5 Cr,35000000,"21,780 sqft",21780,,1606.97888,50,700000
thrissur,Kodungallur,₹36 Lac,3600000,"5,227 sqft",5227,,688.731586,11.99954086,300011.4789
thrissur,Chalakudy,₹35 Lac,3500000,"5,445 sqft",5445,,642.7915519,12.5,280000
thrissur,North Chalakudy,₹90 Lac,9000000,"4,046 sqft",4046,,2224.419179,9.288337925,968956.9946
thrissur,Wadakkanchery,₹2 Cr,20000000,"35,283 sqft",35283,,566.8452229,80.99862259,246917.7791
thrissur,Avanoor,₹36 Lac,3600000,"5,227 sqft",5227,,688.731586,11.99954086,300011.4789
thrissur,Velur,₹15 Lac,1500000,"2,720 sqft",2720,,551.4705882,6.24426079,240220.5882
thrissur,Kodungallur,₹25 Lac,2500000,"4,356 sqft",4356,,573.9210285,10,250000
thrissur,Varavoor,₹65 Lac,6500000,"13,068 sqft",13068,,497.3982247,30,216666.6667
thrissur,Kodungallur,₹25 Lac,2500000,"4,356 sqft",4356,,573.9210285,10,250000
thrissur,Mayannur,₹52 Lac,5200000,"3,484 sqft",3484,,1492.537313,7.998163453,650149.2537
thrissur,Pavaratty,₹80 Lac,8000000,"6,534 sqft",6534,,1224.364861,15,533333.3333
thrissur,Kannapuram,₹72 Lac,7200000,"3,484 sqft",3484,,2066.590126,7.998163453,900206.659
thrissur,Pullut,₹6.39 Cr,63900000,"92,782 sqft",92782,,688.7111724,212.9981635,300002.5867
thrissur,Kuttoor,₹39.5 Lac,3950000,"3,245 sqft",3245,,1217.257319,7.449494949,530237.2881
thrissur,Kechery,₹38.58 Lac,3858000,"5,601 sqft",5601,,688.8055704,12.85812672,300043.7065
thrissur,Puzhakkal,₹2 Cr,20000000,"6,969 sqft",6969,,2869.852203,15.99862259,1250107.619
thrissur,Adatt,₹45 Lac,4500000,"2,069 sqft",2069,,2174.963751,4.749770432,947414.2098
thrissur,Madakkathara,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
thrissur,,₹7.5 Lac,750000,"3,484 sqft",3484,,215.2698048,7.998163453,93771.52698
thrissur,Alur,₹40 Lac,4000000,"8,712 sqft",8712,,459.1368228,20,200000
thrissur,Ponnukkara,₹1.18 Cr,11800000,"25,700 sqft",25700,,459.1439689,58.99908173,200003.1128
thrissur,Chalakudy,₹1.1 Cr,11000000,"19,166 sqft",19166,,573.9330064,43.99908173,250005.2176
thrissur,Vadookara,₹1.44 Cr,14400000,"15,681 sqft",15681,,918.3087813,35.99862259,400015.3051
thrissur,Edathirinji,₹30 Lac,3000000,900 sqft,900,,3333.333333,2.066115702,1452000
thrissur,Urakam,₹21.5 Lac,2150000,"2,365 sqft",2365,,909.0909091,5.429292929,396000
thrissur,Alur,₹66.25 Lac,6625000,"10,890 sqft",10890,,608.3562902,25,265000
thrissur,Parappur,₹36 Lac,3600000,"3,920 sqft",3920,,918.3673469,8.999081726,400040.8163
thrissur,Alathur,₹27.5 Lac,2750000,"4,791 sqft",4791,,573.9929034,10.99862259,250031.3087
thrissur,Athani,₹1 Cr,10000000,"12,196 sqft",12196,,819.9409643,27.99816345,357166.284
thrissur,Kaipamangalam,₹1.5 Cr,15000000,"4,356 sqft",4356,,3443.526171,10,1500000
thrissur,Irinjalakuda,₹55 Lac,5500000,"10,890 sqft",10890,,505.0505051,25,220000
thrissur,Kodaly,₹30 Lac,3000000,"10,454 sqft",10454,,286.9714942,23.99908173,125004.7829
thrissur,Chalakudy,₹5.3 Cr,53000000,"11,543 sqft",11543,,4591.527333,26.49908173,2000069.306
thrissur,Amalanagar,₹52 Lac,5200000,"5,662 sqft",5662,,918.403391,12.99816345,400056.5171
thrissur,Kolothumpady,₹79.8 Lac,7980000,"49,658 sqft",49658,,160.6991824,113.9990817,70000.56386
thrissur,Punkunnam,₹1.15 Cr,11500000,"2,940 sqft",2940,,3911.564626,6.749311295,1703877.551
thrissur,Pudukad,₹25.5 Lac,2550000,"3,702 sqft",3702,,688.8168558,8.49862259,300048.6224
thrissur,Pudukad,₹1.5 Cr,15000000,"14,374 sqft",14374,,1043.550856,32.99816345,454570.7527
thrissur,Ayyanthole,₹50 Lac,5000000,"2,395 sqft",2395,,2087.682672,5.498163453,909394.572
thrissur,Kanjirakode,₹27 Lac,2700000,"3,920 sqft",3920,,688.7755102,8.999081726,300030.6122
thrissur,Poomala,₹32 Lac,3200000,"4,356 sqft",4356,,734.6189164,10,320000
thrissur,Poomala,₹1 Lac,100000,35 sqft,35,,2857.142857,0.080348944,1244571.429
thrissur,Pattikad,₹40 Lac,4000000,"3,484 sqft",3484,,1148.105626,7.998163453,500114.8106
thrissur,Punkunnam,₹90 Lac,9000000,"1,960 sqft",1960,,4591.836735,4.499540863,2000204.082
thrissur,Wadakkanchery,₹36 Lac,3600000,"7,840 sqft",7840,,459.1836735,17.99816345,200020.4082
thrissur,Minalur,₹75 Lac,7500000,"7,187 sqft",7187,,1043.550856,16.49908173,454570.7527
thrissur,Vettukad,₹10 Lac,1000000,"2,178 sqft",2178,,459.1368228,5,200000
thrissur,Kombodinjamakkal,₹30 Lac,3000000,"7,840 sqft",7840,,382.6530612,17.99816345,166683.6735
thrissur,Chemmannur,₹9 Lac,900000,"26,136 sqft",26136,,34.43526171,60,15000
thrissur,Chemmannur,₹10 Lac,1000000,"2,600 sqft",2600,,384.6153846,5.968778696,167538.4615
thrissur,Kariattukara,₹1.49 Cr,14900000,"11,761 sqft",11761,,1266.899073,26.99954086,551861.2363
thrissur,Kuttikkad,₹35 Lac,3500000,"4,356 sqft",4356,,803.4894399,10,350000
thrissur,North Chalakudy,₹3.25 Lac,325000,"10,67,220 sqft",1067220,,0.304529525,2450,132.6530612
thrissur,Mathilakam,₹13.5 Lac,1350000,"10,890 sqft",10890,,123.9669421,25,54000
thrissur,Amballur,₹66 Lac,6600000,"14,374 sqft",14374,,459.1623765,32.99816345,200011.1312
thrissur,Parappukkara,₹20 Lac,2000000,"6,534 sqft",6534,,306.0912152,15,133333.3333
thrissur,Choolissery,₹55 Lac,5500000,"10,890 sqft",10890,,505.0505051,25,220000
thrissur,Ponnukkara,₹13 Lac,1300000,"2,831 sqft",2831,,459.2016955,6.499081726,200028.2586
thrissur,Parlikad,₹60 Lac,6000000,"7,644 sqft",7644,,784.9293564,17.54820937,341915.2276
thrissur,Kariattukara,₹49.5 Lac,4950000,"3,920 sqft",3920,,1262.755102,8.999081726,550056.1224
thrissur,Aripalam,₹12 Lac,1200000,"3,484 sqft",3484,,344.4316877,7.998163453,150034.4432
thrissur,Padukad,₹25 Lac,2500000,"1,960 sqft",1960,,1275.510204,4.499540863,555612.2449
thrissur,Mayannur,₹50 Lac,5000000,"10,890 sqft",10890,,459.1368228,25,200000
thrissur,Meloor,₹4.96 Cr,49600000,"2,16,057 sqft",216057,,229.5690489,495.9986226,100000.2777
thrissur,Kodungallur,₹2.28 Cr,22800000,"28,314 sqft",28314,,805.2553507,65,350769.2308
thrissur,Koorkenchery,₹45 Lac,4500000,"2,831 sqft",2831,,1589.544331,6.499081726,692405.5104
trivandrum,Sreekariyam,₹44 Lac,4400000,"1,960 sqft",1960,,2244.897959,4.499540863,977877.551
trivandrum,Arasumoodu,₹92 Lac,9200000,"3,484 sqft",3484,,2640.642939,7.998163453,1150264.064
trivandrum,Kazhakootam,₹3.2 Cr,32000000,"3,770 sqft",3770,,8488.06366,8.654729109,3697400.531
trivandrum,Kallayam,₹5 Cr,50000000,"33,105 sqft",33105,,1510.345869,75.99862259,657906.6606
trivandrum,Nedumangad,₹2.8 Cr,28000000,"27,007 sqft",27007,,1036.768245,61.99954086,451616.2476
trivandrum,Pothencode,₹1.47 Cr,14700000,"13,503 sqft",13503,,1088.646967,30.99862259,474214.619
trivandrum,Sreekariyam,₹3.23 Cr,32300000,"25,264 sqft",25264,,1278.49905,57.99816345,556914.1862
trivandrum,Peroorkada,₹1.3 Cr,13000000,"8,999 sqft",8999,,1444.604956,20.65886134,629269.9189
trivandrum,Vellayambalam,₹6.97 Cr,69700000,"6,751 sqft",6751,,10324.39639,15.49816345,4497307.066
trivandrum,Enjakkal,₹2 Cr,20000000,"3,463 sqft",3463,,5775.339301,7.949954086,2515737.8
trivandrum,Althara Nagar,₹4.35 Cr,43500000,"6,751 sqft",6751,,6443.489853,15.49816345,2806784.18
trivandrum,Mukkola,₹85 Lac,8500000,"4,305 sqft",4305,,1974.448316,9.88292011,860069.6864
trivandrum,Neyyattinkara,₹60 Lac,6000000,"4,356 sqft",4356,,1377.410468,10,600000
trivandrum,Sreekariyam,₹6.6 Cr,66000000,"28,749 sqft",28749,,2295.732025,65.99862259,1000020.87
trivandrum,Neeramankara,₹1.52 Cr,15200000,"3,484 sqft",3484,,4362.801378,7.998163453,1900436.28
trivandrum,Mangalapuram,₹90.65 Lac,9065000,"7,897 sqft",7897,,1147.904267,18.12901745,500027.0989
trivandrum,Kudappanakunnu,₹85 Lac,8500000,"2,831 sqft",2831,,3002.472625,6.499081726,1307877.075
trivandrum,Peroorkada,₹1.28 Cr,12800000,"3,484 sqft",3484,,3673.938002,7.998163453,1600367.394
trivandrum,Thycaud,₹1.45 Cr,14500000,"2,265 sqft",2265,,6401.766004,5.199724518,2788609.272
trivandrum,PTP Nagar,₹1.98 Cr,19800000,"3,484 sqft",3484,,5683.122847,7.998163453,2475568.312
trivandrum,Nemom,₹78.63 Lac,7863000,"3,702 sqft",3702,,2123.987034,8.49862259,925208.752
trivandrum,Judgekunnu,₹1.5 Cr,15000000,"11,325 sqft",11325,,1324.503311,25.99862259,576953.6424
trivandrum,Kazhakootam,₹60 Lac,6000000,"2,178 sqft",2178,,2754.820937,5,1200000
trivandrum,Karyavattom,₹1.45 Cr,14500000,"9,583 sqft",9583,,1513.096108,21.99954086,659104.6645
trivandrum,venniyoor venganoor,₹42.5 Lac,4250000,"4,356 sqft",4356,,975.6657484,10,425000
trivandrum,Thachottukavu,₹47.5 Lac,4750000,"2,069 sqft",2069,,2295.79507,4.749770432,1000048.333
trivandrum,Pothencode,₹45.5 Lac,4550000,"3,049 sqft",3049,,1492.292555,6.999540863,650042.6369
trivandrum,Peyad,₹30 Lac,3000000,"3,049 sqft",3049,,983.9291571,6.999540863,428599.5408
trivandrum,Perukavu,₹26 Lac,2600000,4 sqft,4,,650000,0.009182736,283140000
trivandrum,Thyvilla,₹27 Lac,2700000,"1,524 sqft",1524,,1771.653543,3.49862259,771732.2835
trivandrum,Neyyattinkara,₹20 Lac,2000000,"3,049 sqft",3049,,655.9527714,6.999540863,285733.0272
trivandrum,Vellayani,₹2.86 Cr,28600000,"9,583 sqft",9583,,2984.451633,21.99954086,1300027.131
trivandrum,Trikkannapuram,₹85 Lac,8500000,"5,445 sqft",5445,,1561.065197,12.5,680000
trivandrum,Vanchiyoor,₹1.4 Cr,14000000,"2,613 sqft",2613,,5357.826253,5.99862259,2333869.116
trivandrum,Pothencode,₹88 Lac,8800000,"1,600 sqft",1600,,5500,3.673094582,2395800
trivandrum,Chanthavila,₹31.5 Lac,3150000,"1,829 sqft",1829,,1722.252597,4.198806244,750213.2313
trivandrum,Vattappara,₹33.25 Lac,3325000,"4,138 sqft",4138,,803.5282745,9.499540863,350016.9164
trivandrum,Vattappara,₹52.5 Lac,5250000,"6,534 sqft",6534,,803.4894399,15,350000
trivandrum,Pattom,₹90 Lac,9000000,"2,178 sqft",2178,,4132.231405,5,1800000
trivandrum,Vanchiyoor,₹2.4 Cr,24000000,"3,484 sqft",3484,,6888.633754,7.998163453,3000688.863
trivandrum,Kallara,₹90 Lac,9000000,"31,363 sqft",31363,,286.9623442,71.99954086,125000.7971
trivandrum,Vayalikada,₹1.09 Cr,10900000,"3,375 sqft",3375,,3229.62963,7.747933884,1406826.667
trivandrum,Mannanthala,₹51 Lac,5100000,"2,613 sqft",2613,,1951.779564,5.99862259,850195.178
trivandrum,Pattom,₹1.8 Cr,18000000,"2,613 sqft",2613,,6888.633754,5.99862259,3000688.863
trivandrum,Chempazhanthy,₹1 Cr,10000000,"27,119 sqft",27119,,368.7451602,62.25665748,160625.3918
trivandrum,Sreekariyam,₹30 Lac,3000000,"2,178 sqft",2178,,1377.410468,5,600000
trivandrum,Vattappara,₹1.1 Cr,11000000,"8,712 sqft",8712,,1262.626263,20,550000
trivandrum,Karumam,₹30 Lac,3000000,"1,325 sqft",1325,,2264.150943,3.041781451,986264.1509
trivandrum,Kazhakootam,₹28 Lac,2800000,"2,178 sqft",2178,,1285.583104,5,560000
trivandrum,Nettayam,₹38 Lac,3800000,"2,387 sqft",2387,,1591.956431,5.47979798,693456.2212
trivandrum,Kuravankonam,₹3 Cr,30000000,"4,300 sqft",4300,,6976.744186,9.87144169,3039069.767
trivandrum,Pettah,₹3 Cr,30000000,"4,212 sqft",4212,,7122.507123,9.669421488,3102564.103
trivandrum,Ooruttambalam,₹46 Lac,4600000,"5,009 sqft",5009,,918.3469754,11.49908173,400031.9425
trivandrum,Pothencode,₹30 Lac,3000000,"2,178 sqft",2178,,1377.410468,5,600000
trivandrum,Koottappana,₹90 Lac,9000000,"7,405 sqft",7405,,1215.395003,16.99954086,529426.0635
trivandrum,Kazhakootam,₹1.8 Cr,18000000,"6,534 sqft",6534,,2754.820937,15,1200000
trivandrum,Pongumoodu,₹16 Lac,1600000,10 sqft,10,,160000,0.022956841,69696000
trivandrum,Chavadimukku,₹1.84 Cr,18400000,"10,018 sqft",10018,,1836.693951,22.99816345,800063.885
trivandrum,Pothencode,₹42.5 Lac,4250000,"2,800 sqft",2800,,1517.857143,6.427915519,661178.5714
trivandrum,Nemom,₹20 Lac,2000000,"1,372 sqft",1372,,1457.725948,3.149678604,634985.4227
trivandrum,Kariyam,₹1.15 Cr,11500000,"3,702 sqft",3702,,3106.428957,8.49862259,1353160.454
trivandrum,Kalady,₹1.2 Cr,12000000,"7,840 sqft",7840,,1530.612245,17.99816345,666734.6939
trivandrum,Nalanchira,₹30 Lac,3000000,"1,611 sqft",1611,,1862.197393,3.698347107,811173.1844
trivandrum,Kazhakootam,₹77 Lac,7700000,"3,049 sqft",3049,,2525.41817,6.999540863,1100072.155
trivandrum,Nellikadu,₹1.75 Cr,17500000,"21,780 sqft",21780,,803.4894399,50,350000
trivandrum,Vazhayila,₹1 Cr,10000000,"4,356 sqft",4356,,2295.684114,10,1000000
trivandrum,Karamana,₹36 Lac,3600000,"1,742 sqft",1742,,2066.590126,3.999081726,900206.659
trivandrum,Pazhakutty,₹3 Lac,300000,"13,000 sqft",13000,,23.07692308,29.84389348,10052.30769
trivandrum,Poojappura,₹2.25 Cr,22500000,"7,840 sqft",7840,,2869.897959,17.99816345,1250127.551
trivandrum,Pothencode,₹1.27 Cr,12700000,"20,473 sqft",20473,,620.3292141,46.99954086,270215.4057
trivandrum,Chacka,₹75 Lac,7500000,"2,722 sqft",2722,,2755.326965,6.248852158,1200220.426
trivandrum,Attingal,₹60 Lac,6000000,"12,196 sqft",12196,,491.9645786,27.99816345,214299.7704
trivandrum,Kallara,₹6.24 Cr,62400000,"67,953 sqft",67953,,918.2817536,155.9986226,400003.5319
trivandrum,Sreevaraham,₹1.1 Cr,11000000,"2,178 sqft",2178,,5050.505051,5,2200000
trivandrum,Pallichal,₹13 Cr,130000000,"37,461 sqft",37461,,3470.275753,85.99862259,1511652.118
trivandrum,Kazhakootam,₹2.7 Cr,27000000,"13,068 sqft",13068,,2066.115702,30,900000
trivandrum,Kazhakootam,₹98.8 Lac,9880000,"3,049 sqft",3049,,3240.406691,6.999540863,1411521.154
trivandrum,Kavalayoor,₹25 Lac,2500000,"2,178 sqft",2178,,1147.842057,5,500000
trivandrum,Pothencode,₹31 Lac,3100000,"1,799 sqft",1799,,1723.179544,4.129935721,750617.0094
trivandrum,Vattappara,₹18 Lac,1800000,"2,613 sqft",2613,,688.8633754,5.99862259,300068.8863
trivandrum,Amaravila,₹1.23 Cr,12300000,"15,246 sqft",15246,,806.7689886,35,351428.5714
trivandrum,Kaniyapuram,₹35 Lac,3500000,"2,831 sqft",2831,,1236.312257,6.499081726,538537.6192
trivandrum,Manvila,₹1.01 Cr,10100000,"6,316 sqft",6316,,1599.113363,14.49954086,696573.7809
trivandrum,Varkala,₹1.6 Cr,16000000,"58,806 sqft",58806,,272.0810802,135,118518.5185
trivandrum,Kaniyapuram,₹8 Cr,80000000,"35,752 sqft",35752,,2237.637055,82.07529844,974714.7013
trivandrum,Vattappara,₹92 Lac,9200000,"10,018 sqft",10018,,918.3469754,22.99816345,400031.9425
trivandrum,Pothencode,₹2.75 Cr,27500000,"43,560 sqft",43560,,631.3131313,100,275000
trivandrum,Venjaramoodu,₹62.5 Lac,6250000,12 sqft,12,,520833.3333,0.027548209,226875000
